Rute ID,APR Profil,Week Profil,Transportform (profile > profile),problem_type,Type,Antal enheder (len(R_original)),Number,Significant Outliers,Length Org,Length Opt,Contribution Margin (Org),Contribution Margin (Opt),Revenue (Org),Revenue (Opt),Cost (Org),Cost (Opt),Set of Significant Outliers
37300011,U18 Omdeler,Gns. Oms,foot,TSP,Type 2,124,"13, 14",2,5982.899999999998,4560.999999999997,549.2960390000002,576.6595100000001,669.9100000000008,668.7100000000007,120.16000000000003,91.58,"[13, 14]"
37300011,U18 Omdeler,U36,foot,TSP,Type 1,124,"8, 9, 10, 11, 12, 13, 14, 15, 16, 17",10,6666.500000000001,4487.599999999997,479.41001500000016,514.3341160000003,613.3400000000007,604.4900000000007,133.88,90.12999999999994,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
37300011,U18 Omdeler,U36,foot,TSP,Type 2,124,"8, 9, 10, 11, 12, 13, 14, 15, 16, 17",10,5982.899999999998,3965.5999999999967,493.1435390000002,524.8210960000004,613.3400000000008,604.4900000000007,120.16000000000003,79.64,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
37300011,U18 Omdeler,U37,foot,TSP,Type 1,124,"13, 14, 17",3,6666.500000000001,5238.199999999999,428.9600150000001,455.1045620000001,562.8900000000001,560.34,133.88,105.19999999999993,"[13, 14, 17]"
37300011,U18 Omdeler,U37,foot,TSP,Type 2,124,"13, 14",2,5982.899999999998,4560.999999999997,442.69353900000016,469.5595100000001,562.8899999999999,561.19,120.16000000000003,91.58,"[13, 14]"
37300011,U18 Omdeler,U38,foot,TSP,Type 1,124,"8, 9, 10, 11, 12, 13, 14, 15, 16, 17",10,6666.500000000001,4487.599999999997,551.1700150000001,594.9441160000001,685.1000000000007,685.1000000000007,133.88,90.12999999999994,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
37300011,U18 Omdeler,U38,foot,TSP,Type 2,124,"8, 9, 10, 11, 12, 13, 14, 15, 16, 17",10,5982.899999999998,3965.5999999999967,564.9035390000001,605.431096,685.1000000000005,685.1000000000005,120.16000000000003,79.64,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
37300011,U18 Omdeler,U39,foot,TSP,Type 1,124,"13, 14",2,6666.500000000001,5303.399999999999,682.710015,706.9846940000002,816.6399999999992,813.5299999999992,133.88,106.49999999999994,"[13, 14]"
37300011,U18 Omdeler,U39,foot,TSP,Type 2,124,"13, 14",2,5982.899999999998,4560.999999999997,696.443539,721.8995100000002,816.6399999999991,813.5299999999993,120.16000000000003,91.58,"[13, 14]"
37300013,O18 Omdeler,Gns. Oms,foot,TSP,Type 1,69,"60, 63, 64",3,5320.000000000001,4602.8,235.63700000000006,245.9429800000001,386.8700000000003,376.8000000000003,151.07999999999996,130.71999999999997,"[60, 63, 64]"
37300013,O18 Omdeler,Gns. Oms,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,254.5996800000001,268.1655400000001,386.8700000000003,381.11000000000035,132.1,112.80000000000001,"[39, 40]"
37300013,O18 Omdeler,U36,foot,TSP,Type 1,69,"58, 59, 63",3,5320.000000000001,4630.5,206.7120000000001,218.1238000000001,357.8000000000001,349.6300000000001,151.07999999999996,131.5,"[58, 59, 63]"
37300013,O18 Omdeler,U36,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,225.67468000000014,239.0780400000001,357.8000000000001,351.8800000000001,132.1,112.80000000000001,"[39, 40]"
37300013,O18 Omdeler,U37,foot,TSP,Type 1,69,"60, 63, 64",3,5320.000000000001,4602.8,162.82199999999995,174.39048000000003,313.9099999999998,305.1099999999998,151.07999999999996,130.71999999999997,"[60, 63, 64]"
37300013,O18 Omdeler,U37,foot,TSP,Type 2,69,40,1,4652.299999999999,4084.7999999999997,181.78467999999998,194.65168000000003,313.9099999999998,310.6599999999998,132.1,116.00999999999996,[40]
37300013,O18 Omdeler,U38,foot,TSP,Type 1,69,"60, 63, 64",3,5320.000000000001,4602.8,280.7319999999999,292.12048,431.82,422.84000000000003,151.07999999999996,130.71999999999997,"[60, 63, 64]"
37300013,O18 Omdeler,U38,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,299.69467999999995,315.74804,431.8199999999999,428.55,132.1,112.80000000000001,"[39, 40]"
37300013,O18 Omdeler,U39,foot,TSP,Type 1,69,"60, 63, 64",3,5320.000000000001,4602.8,292.2820000000001,300.64048,443.3700000000004,431.36000000000035,151.07999999999996,130.71999999999997,"[60, 63, 64]"
37300013,O18 Omdeler,U39,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,311.24468000000013,325.04804000000007,443.37000000000035,437.85000000000036,132.1,112.80000000000001,"[39, 40]"
37300013,SE Omdeler,Gns. Oms,foot,TSP,Type 1,69,"58, 59, 61, 62, 63, 64",6,5320.000000000001,4185.400000000001,96.25300000000004,131.66216000000009,386.8700000000003,360.3200000000002,290.4500000000001,228.50000000000006,"[58, 59, 61, 62, 63, 64]"
37300013,SE Omdeler,Gns. Oms,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,132.7094200000001,164.1017600000001,386.8700000000003,381.11000000000035,253.98000000000008,216.84000000000003,"[39, 40]"
37300013,SE Omdeler,U36,foot,TSP,Type 1,69,"58, 59, 61, 62, 63, 64",6,5320.000000000001,4185.400000000001,67.32800000000009,104.66716000000015,357.8000000000001,333.19000000000005,290.4500000000001,228.50000000000006,"[58, 59, 61, 62, 63, 64]"
37300013,SE Omdeler,U36,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,103.78442000000015,135.01426000000012,357.8000000000001,351.8800000000001,253.98000000000008,216.84000000000003,"[39, 40]"
37300013,SE Omdeler,U37,foot,TSP,Type 1,69,"58, 59, 61, 62, 63, 64",6,5320.000000000001,4185.400000000001,23.43799999999993,64.29715999999998,313.9099999999998,292.8199999999998,290.4500000000001,228.50000000000006,"[58, 59, 61, 62, 63, 64]"
37300013,SE Omdeler,U37,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,59.89442,88.72426000000004,313.9099999999998,305.5899999999998,253.98000000000008,216.84000000000003,"[39, 40]"
37300013,SE Omdeler,U38,foot,TSP,Type 1,69,"58, 59, 61, 62, 63, 64",6,5320.000000000001,4185.400000000001,141.3479999999999,173.33715999999993,431.82,401.86,290.4500000000001,228.50000000000006,"[58, 59, 61, 62, 63, 64]"
37300013,SE Omdeler,U38,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,177.80441999999996,211.68426000000002,431.8199999999999,428.55,253.98000000000008,216.84000000000003,"[39, 40]"
37300013,SE Omdeler,U39,foot,TSP,Type 1,69,"58, 59, 61, 62, 63, 64",6,5320.000000000001,4185.400000000001,152.89800000000008,184.3471600000001,443.3700000000004,412.8700000000003,290.4500000000001,228.50000000000006,"[58, 59, 61, 62, 63, 64]"
37300013,SE Omdeler,U39,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,189.35442000000015,220.9842600000001,443.37000000000035,437.85000000000036,253.98000000000008,216.84000000000003,"[39, 40]"
37300013,U18 Omdeler,Gns. Oms,foot,TSP,Type 1,69,63,1,5320.000000000001,5042.400000000001,279.84620000000007,284.49818400000004,386.8700000000003,385.9400000000003,106.85999999999999,101.27999999999997,[63]
37300013,U18 Omdeler,Gns. Oms,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,293.2602930000001,301.1720290000001,386.8700000000003,381.11000000000035,93.45999999999995,79.76999999999998,"[39, 40]"
37300013,U18 Omdeler,U36,foot,TSP,Type 1,69,63,1,5320.000000000001,5042.400000000001,250.9212000000001,256.49818400000004,357.8000000000001,357.8000000000001,106.85999999999999,101.27999999999997,[63]
37300013,U18 Omdeler,U36,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,264.33529300000015,272.08452900000015,357.8000000000001,351.8800000000001,93.45999999999995,79.76999999999998,"[39, 40]"
37300013,U18 Omdeler,U37,foot,TSP,Type 1,69,"60, 63, 64",3,5320.000000000001,4602.8,207.03119999999996,212.63974800000003,313.9099999999998,305.1099999999998,106.85999999999999,92.43999999999998,"[60, 63, 64]"
37300013,U18 Omdeler,U37,foot,TSP,Type 2,69,40,1,4652.299999999999,4084.7999999999997,220.445293,228.59636800000004,313.9099999999998,310.6599999999998,93.45999999999995,82.01999999999998,[40]
37300013,U18 Omdeler,U38,foot,TSP,Type 1,69,63,1,5320.000000000001,5042.400000000001,324.9411999999999,330.5181839999999,431.82,431.82,106.85999999999999,101.27999999999997,[63]
37300013,U18 Omdeler,U38,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,338.35529299999996,348.75452900000005,431.8199999999999,428.55,93.45999999999995,79.76999999999998,"[39, 40]"
37300013,U18 Omdeler,U39,foot,TSP,Type 1,69,63,1,5320.000000000001,5042.400000000001,336.4912000000001,339.96818400000006,443.3700000000004,441.2700000000004,106.85999999999999,101.27999999999997,[63]
37300013,U18 Omdeler,U39,foot,TSP,Type 2,69,"39, 40",2,4652.299999999999,3971.8999999999996,349.90529300000014,358.0545290000001,443.37000000000035,437.85000000000036,93.45999999999995,79.76999999999998,"[39, 40]"
37300014,O18 Omdeler,Gns. Oms,foot,TSP,Type 1,117,95,1,4802.900000000002,4764.100000000002,486.32014000000015,486.66206000000005,623.0600000000004,622.3000000000004,136.48000000000002,135.38000000000002,[95]
37300014,O18 Omdeler,Gns. Oms,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,523.2060600000002,524.23094,623.0600000000006,621.2300000000009,99.57000000000001,96.71000000000001,"[0, 1]"
37300014,O18 Omdeler,U36,foot,TSP,Type 1,117,"95, 101, 102, 103",4,4802.900000000002,4759.4000000000015,422.38764000000003,423.6230400000002,558.7900000000005,558.7900000000005,136.48000000000002,135.24,"[95, 101, 102, 103]"
37300014,O18 Omdeler,U36,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,459.2735600000001,460.5034400000001,558.7900000000006,557.1600000000005,99.57000000000001,96.71000000000001,"[0, 1]"
37300014,O18 Omdeler,U37,foot,TSP,Type 1,117,95,1,4802.900000000002,4764.100000000002,384.75764000000015,385.00956000000014,521.1599999999997,520.3099999999997,136.48000000000002,135.38000000000002,[95]
37300014,O18 Omdeler,U37,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,421.6435600000002,422.87344000000013,521.1599999999997,519.5299999999997,99.57000000000001,96.71000000000001,"[0, 1]"
37300014,O18 Omdeler,U38,foot,TSP,Type 1,117,"94, 95, 101, 102, 103, 104, 105",7,4802.900000000002,4714.4000000000015,534.06764,536.5810400000001,670.4700000000004,670.4700000000004,136.48000000000002,133.95000000000002,"[94, 95, 101, 102, 103, 104, 105]"
37300014,O18 Omdeler,U38,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,570.95356,571.4634399999999,670.4700000000006,668.1200000000005,99.57000000000001,96.71000000000001,"[0, 1]"
37300014,O18 Omdeler,U39,foot,TSP,Type 1,117,,0,4802.900000000002,4802.900000000002,604.0676399999998,604.0676399999998,740.4700000000003,740.4700000000003,136.48000000000002,136.48000000000002,[]
37300014,O18 Omdeler,U39,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,640.9535599999998,642.08344,740.4699999999995,738.7399999999999,99.57000000000001,96.71000000000001,"[0, 1]"
37300014,SE Omdeler,Gns. Oms,foot,TSP,Type 1,117,"1, 2, 95",3,4802.900000000002,4625.600000000001,360.48416000000003,362.21724,623.0600000000004,615.1100000000004,262.13000000000005,252.45000000000002,"[1, 2, 95]"
37300014,SE Omdeler,Gns. Oms,foot,TSP,Type 2,117,116,1,3504.1,3286.2000000000003,431.3986400000002,436.9409800000002,623.0600000000006,616.7000000000004,191.2799999999999,179.39,[116]
37300014,SE Omdeler,U36,foot,TSP,Type 1,117,"1, 2, 94, 95",4,4802.900000000002,4580.600000000001,296.5516599999999,300.11924000000005,558.7900000000005,550.2200000000005,262.13000000000005,249.99000000000004,"[1, 2, 94, 95]"
37300014,SE Omdeler,U36,foot,TSP,Type 2,117,116,1,3504.1,3286.2000000000003,367.4661400000001,373.3834800000001,558.7900000000006,552.8100000000005,191.2799999999999,179.39,[116]
37300014,SE Omdeler,U37,foot,TSP,Type 1,117,"1, 2, 95",3,4802.900000000002,4625.600000000001,258.92166000000003,261.86224,521.1599999999997,514.4199999999997,262.13000000000005,252.45000000000002,"[1, 2, 95]"
37300014,SE Omdeler,U37,foot,TSP,Type 2,117,116,1,3504.1,3286.2000000000003,329.8361400000002,336.66348000000016,521.1599999999997,516.0899999999997,191.2799999999999,179.39,[116]
37300014,SE Omdeler,U38,foot,TSP,Type 1,117,"94, 95, 101, 102, 103, 104, 105",7,4802.900000000002,4714.4000000000015,408.23165999999986,413.06376,670.4700000000004,670.4700000000004,262.13000000000005,257.31000000000006,"[94, 95, 101, 102, 103, 104, 105]"
37300014,SE Omdeler,U38,foot,TSP,Type 2,117,116,1,3504.1,3286.2000000000003,479.14614000000006,484.21348,670.4700000000006,663.6400000000006,191.2799999999999,179.39,[116]
37300014,SE Omdeler,U39,foot,TSP,Type 1,117,25,1,4802.900000000002,4736.700000000003,478.23165999999964,478.3761799999998,740.4700000000003,737.0000000000002,262.13000000000005,258.52000000000004,[25]
37300014,SE Omdeler,U39,foot,TSP,Type 2,117,116,1,3504.1,3286.2000000000003,549.1461399999998,553.5034799999999,740.4699999999995,732.9300000000001,191.2799999999999,179.39,[116]
37300014,U18 Omdeler,Gns. Oms,foot,TSP,Type 1,117,95,1,4802.900000000002,4764.100000000002,526.2322390000002,526.2517310000001,623.0600000000004,622.3000000000004,96.44999999999997,95.66999999999997,[95]
37300014,U18 Omdeler,Gns. Oms,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,552.3251310000002,552.513194,623.0600000000006,621.2300000000009,70.35999999999999,68.32000000000001,"[0, 1]"
37300014,U18 Omdeler,U36,foot,TSP,Type 1,117,"95, 101, 102, 103",4,4802.900000000002,4759.4000000000015,462.29973900000005,463.17365400000017,558.7900000000005,558.7900000000005,96.44999999999997,95.57999999999998,"[95, 101, 102, 103]"
37300014,U18 Omdeler,U36,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,488.39263100000005,488.78569400000003,558.7900000000006,557.1600000000005,70.35999999999999,68.32000000000001,"[0, 1]"
37300014,U18 Omdeler,U37,foot,TSP,Type 1,117,,0,4802.900000000002,4802.900000000002,424.66973900000016,424.66973900000016,521.1599999999997,521.1599999999997,96.44999999999997,96.44999999999997,[]
37300014,U18 Omdeler,U37,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,450.76263100000017,451.15569400000004,521.1599999999997,519.5299999999997,70.35999999999999,68.32000000000001,"[0, 1]"
37300014,U18 Omdeler,U38,foot,TSP,Type 1,117,"94, 95, 101, 102, 103, 104, 105",7,4802.900000000002,4714.4000000000015,573.979739,575.7577040000001,670.4700000000004,670.4700000000004,96.44999999999997,94.67999999999998,"[94, 95, 101, 102, 103, 104, 105]"
37300014,U18 Omdeler,U38,foot,TSP,Type 2,117,"105, 106",2,3504.1,3501.7,600.072631,600.120847,670.4700000000006,670.4700000000006,70.35999999999999,70.29999999999998,"[105, 106]"
37300014,U18 Omdeler,U39,foot,TSP,Type 1,117,,0,4802.900000000002,4802.900000000002,643.9797389999998,643.9797389999998,740.4700000000003,740.4700000000003,96.44999999999997,96.44999999999997,[]
37300014,U18 Omdeler,U39,foot,TSP,Type 2,117,"0, 1",2,3504.1,3403.3999999999996,670.0726309999998,670.365694,740.4699999999995,738.7399999999999,70.35999999999999,68.32000000000001,"[0, 1]"
37300015,O18 Omdeler,Gns. Oms,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,407.5531800000001,408.3007000000002,549.1400000000007,547.4700000000006,141.30999999999995,138.88999999999996,[46]
37300015,O18 Omdeler,Gns. Oms,foot,TSP,Type 2,98,46,1,4267.8,4182.6,427.6319800000001,428.37666000000013,549.1400000000007,547.4700000000007,121.19999999999997,118.77999999999999,[46]
37300015,O18 Omdeler,U36,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,373.48568000000023,375.0982000000001,514.7700000000003,513.9600000000004,141.30999999999995,138.88999999999996,[46]
37300015,O18 Omdeler,U36,foot,TSP,Type 2,98,46,1,4267.8,4182.6,393.56448000000023,395.17416000000003,514.7700000000006,513.9600000000005,121.19999999999997,118.77999999999999,[46]
37300015,O18 Omdeler,U37,foot,TSP,Type 1,98,"46, 52, 53",3,4974.8,4471.3,305.72568,308.08507999999995,447.00999999999965,435.06999999999965,141.30999999999995,127.01999999999997,"[46, 52, 53]"
37300015,O18 Omdeler,U37,foot,TSP,Type 2,98,46,1,4267.8,4182.6,325.80448,327.41416,447.00999999999965,446.19999999999965,121.19999999999997,118.77999999999999,[46]
37300015,O18 Omdeler,U38,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,441.54568000000006,443.1582,582.8300000000002,582.0200000000002,141.30999999999995,138.88999999999996,[46]
37300015,O18 Omdeler,U38,foot,TSP,Type 2,98,46,1,4267.8,4182.6,461.62448000000006,463.23416,582.8299999999999,582.0199999999999,121.19999999999997,118.77999999999999,[46]
37300015,O18 Omdeler,U39,foot,TSP,Type 1,98,56,1,4974.8,4921.8,509.45568000000003,509.8808800000001,650.7399999999998,649.6599999999999,141.30999999999995,139.80999999999995,[56]
37300015,O18 Omdeler,U39,foot,TSP,Type 2,98,,0,4267.8,4267.8,529.53448,529.53448,650.7399999999999,650.7399999999999,121.19999999999997,121.19999999999997,[]
37300015,SE Omdeler,Gns. Oms,foot,TSP,Type 1,98,"46, 52, 53",3,4974.8,4471.3,277.21342000000004,289.39202000000006,549.1400000000007,533.8300000000006,271.6000000000001,244.10999999999999,"[46, 52, 53]"
37300015,SE Omdeler,Gns. Oms,foot,TSP,Type 2,98,"52, 53",2,4267.8,3863.7999999999993,315.8156200000001,324.2365200000001,549.1400000000007,535.5000000000007,233.0999999999999,211.02999999999997,"[52, 53]"
37300015,SE Omdeler,U36,foot,TSP,Type 1,98,"46, 52, 53, 71, 72",5,4974.8,4219.800000000001,243.14592000000016,257.00892000000005,514.7700000000003,487.41000000000037,271.6000000000001,230.37999999999997,"[46, 52, 53, 71, 72]"
37300015,SE Omdeler,U36,foot,TSP,Type 2,98,"52, 53",2,4267.8,3863.7999999999993,281.7481200000002,290.94652000000013,514.7700000000006,501.9100000000005,233.0999999999999,211.02999999999997,"[52, 53]"
37300015,SE Omdeler,U37,foot,TSP,Type 1,98,"45, 46, 52, 53, 71, 72",6,4974.8,4124.200000000001,175.38591999999994,193.8286799999999,447.00999999999965,419.00999999999965,271.6000000000001,225.16,"[45, 46, 52, 53, 71, 72]"
37300015,SE Omdeler,U37,foot,TSP,Type 2,98,"52, 53",2,4267.8,3863.7999999999993,213.98811999999998,224.91652000000005,447.00999999999965,435.8799999999996,233.0999999999999,211.02999999999997,"[52, 53]"
37300015,SE Omdeler,U38,foot,TSP,Type 1,98,"46, 52, 53",3,4974.8,4471.3,311.20592,323.3570200000001,582.8300000000002,567.4900000000001,271.6000000000001,244.10999999999999,"[46, 52, 53]"
37300015,SE Omdeler,U38,foot,TSP,Type 2,98,"52, 53",2,4267.8,3863.7999999999993,349.80812000000003,357.33652,582.8299999999999,568.2999999999998,233.0999999999999,211.02999999999997,"[52, 53]"
37300015,SE Omdeler,U39,foot,TSP,Type 1,98,"52, 53, 56",3,4974.8,4503.6,379.11591999999996,387.7334399999998,650.7399999999998,633.63,271.6000000000001,245.86,"[52, 53, 56]"
37300015,SE Omdeler,U39,foot,TSP,Type 2,98,"52, 53",2,4267.8,3863.7999999999993,417.71812,423.7465200000001,650.7399999999999,634.71,233.0999999999999,211.02999999999997,"[52, 53]"
37300015,U18 Omdeler,Gns. Oms,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,448.8937680000001,448.93244500000014,549.1400000000007,547.4700000000006,99.93000000000004,98.22000000000001,[46]
37300015,U18 Omdeler,Gns. Oms,foot,TSP,Type 2,98,46,1,4267.8,4182.6,463.0973980000001,463.13406600000013,549.1400000000007,547.4700000000007,85.74000000000002,84.03000000000002,[46]
37300015,U18 Omdeler,U36,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,414.8262680000002,415.72994500000004,514.7700000000003,513.9600000000004,99.93000000000004,98.22000000000001,[46]
37300015,U18 Omdeler,U36,foot,TSP,Type 2,98,46,1,4267.8,4182.6,429.02989800000023,429.93156600000003,514.7700000000006,513.9600000000005,85.74000000000002,84.03000000000002,[46]
37300015,U18 Omdeler,U37,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,347.066268,347.969945,447.00999999999965,446.19999999999965,99.93000000000004,98.22000000000001,[46]
37300015,U18 Omdeler,U37,foot,TSP,Type 2,98,46,1,4267.8,4182.6,361.269898,362.171566,447.00999999999965,446.19999999999965,85.74000000000002,84.03000000000002,[46]
37300015,U18 Omdeler,U38,foot,TSP,Type 1,98,46,1,4974.8,4889.499999999999,482.88626800000003,483.789945,582.8300000000002,582.0200000000002,99.93000000000004,98.22000000000001,[46]
37300015,U18 Omdeler,U38,foot,TSP,Type 2,98,46,1,4267.8,4182.6,497.08989800000006,497.991566,582.8299999999999,582.0199999999999,85.74000000000002,84.03000000000002,[46]
37300015,U18 Omdeler,U39,foot,TSP,Type 1,98,,0,4974.8,4974.8,550.796268,550.796268,650.7399999999998,650.7399999999998,99.93000000000004,99.93000000000004,[]
37300015,U18 Omdeler,U39,foot,TSP,Type 2,98,,0,4267.8,4267.8,564.999898,564.999898,650.7399999999999,650.7399999999999,85.74000000000002,85.74000000000002,[]
37300017,O18 Omdeler,Gns. Oms,foot,TSP,Type 1,107,,0,5158.399999999998,5158.399999999998,468.3864400000003,468.3864400000003,615.1600000000007,615.1600000000007,146.49,146.49,[]
37300017,O18 Omdeler,Gns. Oms,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,495.0994800000002,495.0994800000002,615.1600000000005,615.1600000000005,119.79000000000002,119.79000000000002,[]
37300017,O18 Omdeler,U36,foot,TSP,Type 1,107,100,1,5158.399999999998,5146.099999999998,420.90144000000015,421.2507600000001,567.4000000000007,567.4000000000007,146.49,146.14000000000001,[100]
37300017,O18 Omdeler,U36,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,447.61448000000007,447.61448000000007,567.4000000000005,567.4000000000005,119.79000000000002,119.79000000000002,[]
37300017,O18 Omdeler,U37,foot,TSP,Type 1,107,"62, 100, 105",3,5158.399999999998,4780.900000000001,363.0214400000001,363.60244000000006,509.51999999999964,499.37999999999965,146.49,135.77,"[62, 100, 105]"
37300017,O18 Omdeler,U37,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,389.7344800000001,389.7344800000001,509.5199999999997,509.5199999999997,119.79000000000002,119.79000000000002,[]
37300017,O18 Omdeler,U38,foot,TSP,Type 1,107,100,1,5158.399999999998,5146.099999999998,537.5514400000002,537.9007600000001,684.0500000000005,684.0500000000005,146.49,146.14000000000001,[100]
37300017,O18 Omdeler,U38,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,564.26448,564.26448,684.0500000000003,684.0500000000003,119.79000000000002,119.79000000000002,[]
37300017,O18 Omdeler,U39,foot,TSP,Type 1,107,,0,5158.399999999998,5158.399999999998,552.0714399999999,552.0714399999999,698.5699999999997,698.5699999999997,146.49,146.49,[]
37300017,O18 Omdeler,U39,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,578.7844799999999,578.7844799999999,698.5699999999998,698.5699999999998,119.79000000000002,119.79000000000002,[]
37300017,SE Omdeler,Gns. Oms,foot,TSP,Type 1,107,"39, 62, 105",3,5158.399999999998,4637.7,333.23636000000033,341.01158000000015,615.1600000000007,594.4900000000006,281.68000000000006,253.24,"[39, 62, 105]"
37300017,SE Omdeler,Gns. Oms,foot,TSP,Type 2,107,"39, 62",2,4217.799999999999,3883.9999999999986,384.5931200000002,388.5186000000002,615.1600000000005,600.8500000000005,230.30000000000007,212.08000000000007,"[39, 62]"
37300017,SE Omdeler,U36,foot,TSP,Type 1,107,"36, 37, 38, 39, 62, 105",6,5158.399999999998,4384.8,285.7513600000002,298.08992000000023,567.4000000000007,537.5000000000006,281.68000000000006,239.43,"[36, 37, 38, 39, 62, 105]"
37300017,SE Omdeler,U36,foot,TSP,Type 2,107,"39, 62",2,4217.799999999999,3883.9999999999986,337.1081200000001,343.37360000000024,567.4000000000005,555.4400000000005,230.30000000000007,212.08000000000007,"[39, 62]"
37300017,SE Omdeler,U37,foot,TSP,Type 1,107,"36, 37, 38, 39, 62, 105",6,5158.399999999998,4384.8,227.87136000000015,241.70991999999993,509.51999999999964,481.11999999999966,281.68000000000006,239.43,"[36, 37, 38, 39, 62, 105]"
37300017,SE Omdeler,U37,foot,TSP,Type 2,107,"39, 62",2,4217.799999999999,3883.9999999999986,279.2281200000001,287.3136000000001,509.5199999999997,499.3799999999997,230.30000000000007,212.08000000000007,"[39, 62]"
37300017,SE Omdeler,U38,foot,TSP,Type 1,107,"62, 100, 105",3,5158.399999999998,4780.900000000001,402.4013600000002,409.35285999999985,684.0500000000005,670.3900000000006,281.68000000000006,261.06000000000006,"[62, 100, 105]"
37300017,SE Omdeler,U38,foot,TSP,Type 2,107,62,1,4217.799999999999,4039.499999999999,453.7581200000001,456.66330000000005,684.0500000000003,677.2200000000003,230.30000000000007,220.57000000000008,[62]
37300017,SE Omdeler,U39,foot,TSP,Type 1,107,"39, 62, 105",3,5158.399999999998,4637.7,416.92136000000005,422.7315800000002,698.5699999999997,675.9499999999997,281.68000000000006,253.24,"[39, 62, 105]"
37300017,SE Omdeler,U39,foot,TSP,Type 2,107,"39, 62",2,4217.799999999999,3883.9999999999986,468.27811999999994,471.4236000000002,698.5699999999998,683.4899999999999,230.30000000000007,212.08000000000007,"[39, 62]"
37300017,U18 Omdeler,Gns. Oms,foot,TSP,Type 1,107,,0,5158.399999999998,5158.399999999998,511.25274400000023,511.25274400000023,615.1600000000007,615.1600000000007,103.57000000000001,103.57000000000001,[]
37300017,U18 Omdeler,Gns. Oms,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,530.1493980000002,530.1493980000002,615.1600000000005,615.1600000000005,84.7,84.7,[]
37300017,U18 Omdeler,U36,foot,TSP,Type 1,107,100,1,5158.399999999998,5146.099999999998,463.7677440000001,464.01485100000014,567.4000000000007,567.4000000000007,103.57000000000001,103.33000000000001,[100]
37300017,U18 Omdeler,U36,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,482.6643980000001,482.6643980000001,567.4000000000005,567.4000000000005,84.7,84.7,[]
37300017,U18 Omdeler,U37,foot,TSP,Type 1,107,100,1,5158.399999999998,5146.099999999998,405.8877440000001,406.13485100000014,509.51999999999964,509.51999999999964,103.57000000000001,103.33000000000001,[100]
37300017,U18 Omdeler,U37,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,424.78439800000007,424.78439800000007,509.5199999999997,509.5199999999997,84.7,84.7,[]
37300017,U18 Omdeler,U38,foot,TSP,Type 1,107,100,1,5158.399999999998,5146.099999999998,580.4177440000001,580.664851,684.0500000000005,684.0500000000005,103.57000000000001,103.33000000000001,[100]
37300017,U18 Omdeler,U38,foot,TSP,Type 2,107,,0,4217.799999999999,4217.799999999999,599.3143980000001,599.3143980000001,684.0500000000003,684.0500000000003,84.7,84.7,[]
37300017,U18 Omdeler,U39,foot,TSP,Type 1,107,,0,5158.399999999998,5158.399999999998,594.937744,594.937744,698.5699999999997,698.5699999999997,103.57000000000001,103.57000000000001,[]
