id;kommune;vejnr;husnr;husbog;husx;husy;vejx;vejy;husGx;husGy;adresse;kf;linienr;beregning;laengde_med_kf;laengde_uden_kf
37000501;400;15;28; ;871603;6127342;871603;6127349;14,8348;55,1528;Aarsballevej 28;0;30;1;51681;51707
37000501;400;3642;4; ;871397;6127085;871412;6127077;14,8313;55,1506;Skarpeskadevej 4;0;31;1;51681;51707
37000501;400;3642;6; ;871433;6126563;871439;6126538;14,8312;55,1459;Skarpeskadevej 6;0;32;1;51681;51707
37000501;400;3642;10;A;870650;6126429;870651;6126368;14,8188;55,1453;Skarpeskadevej 10A;0;33;1;51681;51707
37000501;400;3642;10;B;870641;6126429;870643;6126368;14,8186;55,1453;Skarpeskadevej 10B;0;34;1;51681;51707
37000501;400;3642;11; ;870632;6126345;870631;6126367;14,8184;55,1446;Skarpeskadevej 11;0;35;1;51681;51707
37000501;400;3642;14; ;870586;6126487;870589;6126366;14,8178;55,1459;Skarpeskadevej 14;0;36;1;51681;51707
37000501;400;3642;9; ;872152;6126663;872149;6126676;14,8425;55,1463;Skarpeskadevej 9;0;37;1;51681;51707
37000501;400;3642;2; ;872300;6127025;872391;6127001;14,8453;55,1494;Skarpeskadevej 2;0;38;1;51681;51707
37000501;400;3642;3; ;872593;6127133;872436;6127174;14,85;55,1502;Skarpeskadevej 3;0;39;1;51681;51707
37000501;400;15;31; ;872610;6127457;872593;6127425;14,8507;55,153;Aarsballevej 31;0;40;1;51681;51707
37000501;400;15;33; ;872750;6127373;872740;6127353;14,8528;55,1522;Aarsballevej 33;0;41;1;51681;51707
37000501;400;15;30; ;872784;6127128;872880;6127278;14,853;55,15;Aarsballevej 30;0;42;1;51681;51707
37000501;400;15;35; ;872968;6127268;872943;6127236;14,8561;55,1511;Aarsballevej 35;0;43;1;51681;51707
37000501;400;15;39; ;873575;6127169;873324;6126859;14,8654;55,1497;Aarsballevej 39;0;44;1;51681;51707
37000501;400;15;41; ;873211;6126990;873201;6126981;14,8595;55,1484;Aarsballevej 41;0;45;1;51681;51707
37000501;400;15;43; ;873296;6126931;873270;6126907;14,8607;55,1478;Aarsballevej 43;0;46;1;51681;51707
37000501;400;15;34; ;872744;6126595;872751;6126602;14,8517;55,1452;Aarsballevej 34;0;47;1;51681;51707
37000501;400;18;52; ;873649;6125760;873343;6126093;14,8647;55,1371;R¯meregÂrdsvej 52;0;48;1;51681;51707
37000501;400;18;39; ;873120;6125979;873131;6125954;14,8567;55,1394;R¯meregÂrdsvej 39;0;49;1;51681;51707
37000501;400;18;50; ;873117;6125918;873108;6125945;14,8566;55,1389;R¯meregÂrdsvej 50;0;50;1;51681;51707
37000501;400;18;48; ;872898;6125855;872890;6125878;14,8531;55,1385;R¯meregÂrdsvej 48;0;51;1;51681;51707
37000501;400;18;35; ;872643;6126296;872643;6126256;14,8497;55,1426;R¯meregÂrdsvej 35;0;52;1;51681;51707
37000501;400;18;33; ;872746;6125861;872761;6125829;14,8508;55,1387;R¯meregÂrdsvej 33;0;53;1;51681;51707
37000501;400;18;31; ;872434;6125619;872444;6125604;14,8456;55,1367;R¯meregÂrdsvej 31;0;54;1;51681;51707
37000501;400;18;46;A;872487;6125492;872472;6125479;14,8462;55,1356;R¯meregÂrdsvej 46A;0;55;1;51681;51707
37000501;400;18;29; ;872262;6125505;872278;6125482;14,8427;55,1359;R¯meregÂrdsvej 29;0;56;1;51681;51707
37000501;400;18;44; ;872182;6125309;872131;6125375;14,8412;55,1342;R¯meregÂrdsvej 44;0;57;1;51681;51707
37000501;400;18;27; ;872145;6125409;872156;6125394;14,8408;55,1351;R¯meregÂrdsvej 27;0;58;1;51681;51707
37000501;400;18;42; ;872066;6125313;872059;6125322;14,8394;55,1343;R¯meregÂrdsvej 42;0;59;1;51681;51707
37000501;400;18;40; ;872129;6125146;872023;6125298;14,8402;55,1327;R¯meregÂrdsvej 40;0;60;1;51681;51707
37000501;400;18;38; ;872211;6124960;872010;6125290;14,8412;55,131;R¯meregÂrdsvej 38;0;61;1;51681;51707
37000501;400;18;36; ;872234;6124934;872010;6125290;14,8415;55,1308;R¯meregÂrdsvej 36;0;62;1;51681;51707
37000501;400;1881;1; ;871903;6125366;871961;6125392;14,8369;55,1349;Kantedamsvejen 1;0;63;1;51681;51707
37000501;400;1881;4; ;872063;6125866;871804;6125833;14,8401;55,1392;Kantedamsvejen 4;0;64;1;51681;51707
37000501;400;1881;5; ;871598;6126066;871598;6126016;14,8331;55,1414;Kantedamsvejen 5;0;65;1;51681;51707
37000501;400;1881;7; ;871886;6126294;871907;6126286;14,8379;55,1432;Kantedamsvejen 7;0;66;1;51681;51707
37000501;400;1881;6; ;872144;6126428;872120;6126459;14,8421;55,1442;Kantedamsvejen 6;0;67;1;51681;51707
37000501;400;2283;2; ;872717;6127396;872710;6127408;14,8523;55,1524;K¯llergÂrdsvej 2;0;68;1;51681;51707
37000501;400;2283;1; ;873150;6127781;873163;6127771;14,8596;55,1555;K¯llergÂrdsvej 1;0;69;1;51681;51707
37000501;400;2283;3; ;873228;6128039;873339;6127842;14,8611;55,1578;K¯llergÂrdsvej 3;0;70;1;51681;51707
37000501;400;2283;7; ;873717;6128270;873775;6127927;14,8691;55,1595;K¯llergÂrdsvej 7;0;71;1;51681;51707
37000501;400;2283;9; ;873949;6127976;873952;6127962;14,8723;55,1567;K¯llergÂrdsvej 9;0;72;1;51681;51707
37000501;400;2283;4; ;874108;6127966;874084;6128019;14,8748;55,1565;K¯llergÂrdsvej 4;0;73;1;51681;51707
37000501;400;2283;11; ;874138;6128124;874168;6128056;14,8754;55,1579;K¯llergÂrdsvej 11;0;74;1;51681;51707
37000501;400;2157;4; ;874398;6128140;874387;6128154;14,8795;55,1578;Kongensmark 4;0;75;1;51681;51707
37000501;400;2157;6; ;874545;6128600;874528;6128603;14,8824;55,1618;Kongensmark 6;0;76;1;51681;51707
37000501;400;2157;1; ;874566;6128868;874590;6128848;14,8831;55,1642;Kongensmark 1;0;77;1;51681;51707
